##name	path	Tissue	Description
##HG002_pb_chr22	hg002_pb_chr22.isoform.gz	blood	example_pb
##HG002_ont_chr22	hg002_ont_chr22.isoform.gz	blood	example_ont
#chrom	start	end	length	exon_count	trans_id	gene_id	confidence	detected	min_read	positive_count/sample_size	attributes	FORMAT	HG002_pb_chr22	HG002_ont_chr22
22	22858024	22858268	244	1	ENST00000432300.1	ENSG00000226420.1	0	no	1	0/2	gene_id:ENSG00000226420.1;transcript_id:ENST00000432300.1;gene_type:IG_V_pseudogene;gene_name:IGLV3-4;transcript_type:IG_V_pseudogene;transcript_name:IGLV3-4-201;level:2;transcript_support_level:NA;hgnc_id:HGNC:5915;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000151238.1;havana_transcript:OTTHUMT00000321843.1	CPM:COUNT	0:0	0:0
22	22871506	22872035	529	2	ENST00000390318.2	ENSG00000211672.2	0	no	1	0/2	gene_id:ENSG00000211672.2;transcript_id:ENST00000390318.2;gene_type:IG_V_gene;gene_name:IGLV4-3;transcript_type:IG_V_gene;transcript_name:IGLV4-3-201;level:2;protein_id:ENSP00000374853.2;transcript_support_level:NA;hgnc_id:HGNC:5919;tag:basic;tag:Ensembl_canonical;tag:appris_principal_1;havana_gene:OTTHUMG00000151244.1;havana_transcript:OTTHUMT00000321849.1	CPM:COUNT	0:0	0:0
22	22873211	22873440	229	1	ENST00000519345.1	ENSG00000253963.1	0	no	1	0/2	gene_id:ENSG00000253963.1;transcript_id:ENST00000519345.1;gene_type:IG_V_pseudogene;gene_name:IGLV3-2;transcript_type:IG_V_pseudogene;transcript_name:IGLV3-2-201;level:2;transcript_support_level:NA;hgnc_id:HGNC:5904;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000151212.1;havana_transcript:OTTHUMT00000321816.1	CPM:COUNT	0:0	0:0
22	22880705	22881396	691	2	ENST00000390319.2	ENSG00000211673.2	23.497712889278777	yes	1	1/2	gene_id:ENSG00000211673.2;transcript_id:ENST00000390319.2;gene_type:IG_V_gene;gene_name:IGLV3-1;transcript_type:IG_V_gene;transcript_name:IGLV3-1-201;level:2;protein_id:ENSP00000374854.2;transcript_support_level:NA;hgnc_id:HGNC:5896;tag:mRNA_end_NF;tag:cds_end_NF;tag:basic;tag:Ensembl_canonical;tag:appris_principal_1;havana_gene:OTTHUMG00000151224.3;havana_transcript:OTTHUMT00000321828.3	CPM:COUNT	31.3302838523717:1	0:0
22	22886266	22886379	113	1	ENST00000577998.1	ENSG00000264824.1	0	no	1	0/2	gene_id:ENSG00000264824.1;transcript_id:ENST00000577998.1;gene_type:miRNA;gene_name:MIR5571;transcript_type:miRNA;transcript_name:MIR5571-201;level:3;transcript_support_level:NA;hgnc_id:HGNC:43513;tag:basic;tag:Ensembl_canonical	CPM:COUNT	0:0	0:0
22	22887779	22896107	8328	3	ENST00000532223.2	ENSG00000254709.8	23.497712889278777	yes	1	1/2	gene_id:ENSG00000254709.8;transcript_id:ENST00000532223.2;gene_type:protein_coding;gene_name:IGLL5;transcript_type:protein_coding;transcript_name:IGLL5-203;level:2;protein_id:ENSP00000436353.1;transcript_support_level:1;hgnc_id:HGNC:38476;tag:basic;tag:appris_alternative_1;havana_gene:OTTHUMG00000165670.3;havana_transcript:OTTHUMT00000385698.2	CPM:COUNT	31.3302838523717:1	0:0
22	22887815	22896111	8296	3	ENST00000526893.6	ENSG00000254709.8	23.497712889278777	yes	1	1/2	gene_id:ENSG00000254709.8;transcript_id:ENST00000526893.6;gene_type:protein_coding;gene_name:IGLL5;transcript_type:protein_coding;transcript_name:IGLL5-201;level:2;protein_id:ENSP00000431254.1;transcript_support_level:1;hgnc_id:HGNC:38476;tag:basic;tag:Ensembl_canonical;tag:GENCODE_Primary;tag:MANE_Select;tag:appris_principal_4;tag:CCDS;ccdsid:CCDS54506.1;havana_gene:OTTHUMG00000165670.3;havana_transcript:OTTHUMT00000385699.2	CPM:COUNT	31.3302838523717:1	0:0
22	22887828	22895825	7997	2	ENST00000531372.1	ENSG00000254709.8	23.497712889278777	yes	1	1/2	gene_id:ENSG00000254709.8;transcript_id:ENST00000531372.1;gene_type:protein_coding;gene_name:IGLL5;transcript_type:protein_coding;transcript_name:IGLL5-202;level:2;protein_id:ENSP00000434368.1;transcript_support_level:1;hgnc_id:HGNC:38476;tag:basic;tag:GENCODE_Primary;havana_gene:OTTHUMG00000165670.3;havana_transcript:OTTHUMT00000385700.1	CPM:COUNT	31.3302838523717:1	0:0
22	22893691	22893818	127	1	ENST00000390320.2	ENSG00000211674.2	0	no	1	0/2	gene_id:ENSG00000211674.2;transcript_id:ENST00000390320.2;gene_type:IG_J_gene;gene_name:IGLJ1;transcript_type:IG_J_gene;transcript_name:IGLJ1-201;level:2;protein_id:ENSP00000417505.1;transcript_support_level:NA;hgnc_id:HGNC:5863;tag:mRNA_start_NF;tag:mRNA_end_NF;tag:cds_start_NF;tag:cds_end_NF;tag:basic;tag:Ensembl_canonical;tag:appris_principal_1;havana_gene:OTTHUMG00000151225.2;havana_transcript:OTTHUMT00000321829.2	CPM:COUNT	0:0	0:0
22	22895374	22895834	460	1	ENST00000390321.2	ENSG00000211675.2	46.99542577855754	yes	1	1/2	gene_id:ENSG00000211675.2;transcript_id:ENST00000390321.2;gene_type:IG_C_gene;gene_name:IGLC1;transcript_type:IG_C_gene;transcript_name:IGLC1-201;level:2;protein_id:ENSP00000374855.2;transcript_support_level:NA;hgnc_id:HGNC:5855;tag:mRNA_start_NF;tag:cds_start_NF;tag:basic;tag:Ensembl_canonical;tag:appris_principal_1;havana_gene:OTTHUMG00000151218.3;havana_transcript:OTTHUMT00000321822.3	CPM:COUNT	62.6605677047434:2	0:0
22	22899480	22899655	175	1	ENST00000390322.2	ENSG00000211676.2	0	no	1	0/2	gene_id:ENSG00000211676.2;transcript_id:ENST00000390322.2;gene_type:IG_J_gene;gene_name:IGLJ2;transcript_type:IG_J_gene;transcript_name:IGLJ2-201;level:2;protein_id:ENSP00000418274.1;transcript_support_level:NA;hgnc_id:HGNC:5864;tag:mRNA_end_NF;tag:cds_end_NF;tag:basic;tag:Ensembl_canonical;tag:appris_principal_1;havana_gene:OTTHUMG00000151243.2;havana_transcript:OTTHUMT00000321848.2	CPM:COUNT	0:0	0:0
22	22900975	22901437	462	1	ENST00000390323.2	ENSG00000211677.2	23.497712889278777	yes	1	1/2	gene_id:ENSG00000211677.2;transcript_id:ENST00000390323.2;gene_type:IG_C_gene;gene_name:IGLC2;transcript_type:IG_C_gene;transcript_name:IGLC2-201;level:2;protein_id:ENSP00000374856.2;transcript_support_level:NA;hgnc_id:HGNC:5856;tag:mRNA_start_NF;tag:cds_start_NF;tag:basic;tag:Ensembl_canonical;tag:appris_principal_1;havana_gene:OTTHUMG00000151214.3;havana_transcript:OTTHUMT00000321818.3	CPM:COUNT	31.3302838523717:1	0:0
22	22904849	22905025	176	1	ENST00000390324.2	ENSG00000211678.2	0	no	1	0/2	gene_id:ENSG00000211678.2;transcript_id:ENST00000390324.2;gene_type:IG_J_gene;gene_name:IGLJ3;transcript_type:IG_J_gene;transcript_name:IGLJ3-201;level:2;protein_id:ENSP00000419781.1;transcript_support_level:NA;hgnc_id:HGNC:5865;tag:mRNA_end_NF;tag:cds_end_NF;tag:basic;tag:Ensembl_canonical;tag:appris_principal_1;havana_gene:OTTHUMG00000151220.3;havana_transcript:OTTHUMT00000321824.3	CPM:COUNT	0:0	0:0
22	22906341	22906803	462	1	ENST00000390325.2	ENSG00000211679.2	23.497712889278777	yes	1	1/2	gene_id:ENSG00000211679.2;transcript_id:ENST00000390325.2;gene_type:IG_C_gene;gene_name:IGLC3;transcript_type:IG_C_gene;transcript_name:IGLC3-201;level:2;protein_id:ENSP00000374857.2;transcript_support_level:NA;hgnc_id:HGNC:5857;tag:mRNA_start_NF;tag:cds_start_NF;tag:basic;tag:Ensembl_canonical;tag:appris_principal_1;havana_gene:OTTHUMG00000151217.4;havana_transcript:OTTHUMT00000321821.4	CPM:COUNT	31.3302838523717:1	0:0
22	22910573	22910606	33	1	ENST00000390326.2	ENSG00000211680.2	0	no	1	0/2	gene_id:ENSG00000211680.2;transcript_id:ENST00000390326.2;gene_type:IG_J_gene;gene_name:IGLJ4;transcript_type:IG_J_gene;transcript_name:IGLJ4-201;level:2;protein_id:ENSP00000419997.1;transcript_support_level:NA;hgnc_id:HGNC:5866;tag:mRNA_start_NF;tag:mRNA_end_NF;tag:cds_start_NF;tag:cds_end_NF;tag:basic;tag:Ensembl_canonical;tag:appris_principal_1;havana_gene:OTTHUMG00000151184.2;havana_transcript:OTTHUMT00000321670.2	CPM:COUNT	0:0	0:0
22	22910827	22911075	248	1	ENST00000517690.1	ENSG00000254029.1	0	no	1	0/2	gene_id:ENSG00000254029.1;transcript_id:ENST00000517690.1;gene_type:IG_C_pseudogene;gene_name:IGLC4;transcript_type:IG_C_pseudogene;transcript_name:IGLC4-201;level:2;transcript_support_level:NA;hgnc_id:HGNC:5858;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000151180.1;havana_transcript:OTTHUMT00000321666.1	CPM:COUNT	0:0	0:0
22	22914236	22914308	72	1	ENST00000390327.2	ENSG00000211681.2	0	no	1	0/2	gene_id:ENSG00000211681.2;transcript_id:ENST00000390327.2;gene_type:IG_J_gene;gene_name:IGLJ5;transcript_type:IG_J_gene;transcript_name:IGLJ5-201;level:2;protein_id:ENSP00000418818.1;transcript_support_level:NA;hgnc_id:HGNC:5867;tag:mRNA_start_NF;tag:mRNA_end_NF;tag:cds_start_NF;tag:cds_end_NF;tag:basic;tag:Ensembl_canonical;tag:appris_principal_1;havana_gene:OTTHUMG00000151170.3;havana_transcript:OTTHUMT00000321640.3	CPM:COUNT	0:0	0:0
22	22915634	22915927	293	1	ENST00000519670.1	ENSG00000254030.1	0	no	1	0/2	gene_id:ENSG00000254030.1;transcript_id:ENST00000519670.1;gene_type:IG_C_pseudogene;gene_name:IGLC5;transcript_type:IG_C_pseudogene;transcript_name:IGLC5-201;level:2;transcript_support_level:NA;hgnc_id:HGNC:5859;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000151176.1;havana_transcript:OTTHUMT00000321661.1	CPM:COUNT	0:0	0:0
22	22918131	22918201	70	1	ENST00000390328.2	ENSG00000211682.2	0	no	1	0/2	gene_id:ENSG00000211682.2;transcript_id:ENST00000390328.2;gene_type:IG_J_gene;gene_name:IGLJ6;transcript_type:IG_J_gene;transcript_name:IGLJ6-201;level:2;protein_id:ENSP00000419267.1;transcript_support_level:NA;hgnc_id:HGNC:5868;tag:mRNA_start_NF;tag:mRNA_end_NF;tag:cds_start_NF;tag:cds_end_NF;tag:basic;tag:Ensembl_canonical;tag:appris_principal_1;havana_gene:OTTHUMG00000151181.2;havana_transcript:OTTHUMT00000321667.2	CPM:COUNT	0:0	0:0
22	22919534	22919851	317	1	ENST00000410078.2	ENSG00000222037.5	0	no	1	0/2	gene_id:ENSG00000222037.5;transcript_id:ENST00000410078.2;gene_type:IG_C_pseudogene;gene_name:IGLC6;transcript_type:IG_C_pseudogene;transcript_name:IGLC6-201;level:2;transcript_support_level:NA;hgnc_id:HGNC:5860;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000151165.2;havana_transcript:OTTHUMT00000321634.2	CPM:COUNT	0:0	0:0
22	22921389	22921435	46	1	ENST00000390330.2	ENSG00000211684.2	0	no	1	0/2	gene_id:ENSG00000211684.2;transcript_id:ENST00000390330.2;gene_type:IG_J_gene;gene_name:IGLJ7;transcript_type:IG_J_gene;transcript_name:IGLJ7-201;level:2;protein_id:ENSP00000419233.1;transcript_support_level:NA;hgnc_id:HGNC:5869;tag:mRNA_start_NF;tag:mRNA_end_NF;tag:cds_start_NF;tag:cds_end_NF;tag:basic;tag:Ensembl_canonical;tag:appris_principal_1;havana_gene:OTTHUMG00000151167.3;havana_transcript:OTTHUMT00000321636.3	CPM:COUNT	0:0	0:0
22	22922593	22923034	441	1	ENST00000390331.3	ENSG00000211685.3	0	no	1	0/2	gene_id:ENSG00000211685.3;transcript_id:ENST00000390331.3;gene_type:IG_C_gene;gene_name:IGLC7;transcript_type:IG_C_gene;transcript_name:IGLC7-201;level:2;protein_id:ENSP00000374859.1;transcript_support_level:NA;hgnc_id:HGNC:5861;tag:mRNA_start_NF;tag:cds_start_NF;tag:basic;tag:Ensembl_canonical;tag:appris_principal_1;havana_gene:OTTHUMG00000151017.6;havana_transcript:OTTHUMT00000320966.6	CPM:COUNT	0:0	0:0
22	22988262	22988581	319	1	ENST00000415639.1	ENSG00000237472.1	0	no	1	0/2	gene_id:ENSG00000237472.1;transcript_id:ENST00000415639.1;gene_type:processed_pseudogene;gene_name:ATP5PFP2;transcript_type:processed_pseudogene;transcript_name:ATP5PFP2-201;level:1;transcript_support_level:NA;hgnc_id:HGNC:56974;ont:PGO:0000004;tag:pseudo_consens;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000151014.1;havana_transcript:OTTHUMT00000320956.1	CPM:COUNT	0:0	0:0
22	22990689	23008356	17667	3	ENST00000420944.1	ENSG00000223679.1	0	no	1	0/2	gene_id:ENSG00000223679.1;transcript_id:ENST00000420944.1;gene_type:unprocessed_pseudogene;gene_name:ENSG00000223679;transcript_type:unprocessed_pseudogene;transcript_name:ENST00000420944;level:2;transcript_support_level:NA;ont:PGO:0000005;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000155698.1;havana_transcript:OTTHUMT00000341297.1	CPM:COUNT	0:0	0:0
22	23053521	23055610	2089	3	ENST00000789320.1	ENSG00000302749.1	0	no	1	0/2	gene_id:ENSG00000302749.1;transcript_id:ENST00000789320.1;gene_type:lncRNA;gene_name:ENSG00000302749;transcript_type:lncRNA;transcript_name:ENST00000789320;level:2;tag:basic;tag:Ensembl_canonical;tag:TAGENE	CPM:COUNT	0:0	0:0
22	23053595	23054802	1207	2	ENST00000789323.1	ENSG00000302749.1	0	no	1	0/2	gene_id:ENSG00000302749.1;transcript_id:ENST00000789323.1;gene_type:lncRNA;gene_name:ENSG00000302749;transcript_type:lncRNA;transcript_name:ENST00000789323;level:2;tag:basic;tag:TAGENE	CPM:COUNT	0:0	0:0
22	23059414	23141990	82576	7	ENST00000216036.9	ENSG00000100218.12	0	no	1	0/2	gene_id:ENSG00000100218.12;transcript_id:ENST00000216036.9;gene_type:protein_coding;gene_name:RSPH14;transcript_type:protein_coding;transcript_name:RSPH14-201;level:2;protein_id:ENSP00000216036.4;transcript_support_level:1;hgnc_id:HGNC:13437;tag:basic;tag:Ensembl_canonical;tag:GENCODE_Primary;tag:MANE_Select;tag:appris_principal_1;tag:CCDS;ccdsid:CCDS13803.1;havana_gene:OTTHUMG00000150602.4;havana_transcript:OTTHUMT00000319049.2	CPM:COUNT	0:0	0:0
22	23136197	23145021	8824	4	ENST00000406876.1	ENSG00000100218.12	0	no	1	0/2	gene_id:ENSG00000100218.12;transcript_id:ENST00000406876.1;gene_type:protein_coding;gene_name:RSPH14;transcript_type:protein_coding;transcript_name:RSPH14-202;level:2;protein_id:ENSP00000385567.1;transcript_support_level:3;hgnc_id:HGNC:13437;tag:basic;havana_gene:OTTHUMG00000150602.4;havana_transcript:OTTHUMT00000319050.1	CPM:COUNT	0:0	0:0
22	23070518	23125032	54514	3	ENST00000615612.2	ENSG00000128266.9	0	no	1	0/2	gene_id:ENSG00000128266.9;transcript_id:ENST00000615612.2;gene_type:protein_coding;gene_name:GNAZ;transcript_type:protein_coding;transcript_name:GNAZ-203;level:2;protein_id:ENSP00000478892.1;transcript_support_level:1;hgnc_id:HGNC:4395;tag:basic;tag:Ensembl_canonical;tag:GENCODE_Primary;tag:MANE_Select;tag:appris_principal_1;tag:CCDS;ccdsid:CCDS13804.1;havana_gene:OTTHUMG00000150611.6;havana_transcript:OTTHUMT00000319073.4	CPM:COUNT	0:0	0:0
22	23132729	23133005	276	1	ENST00000635920.1	ENSG00000283438.1	0	no	1	0/2	gene_id:ENSG00000283438.1;transcript_id:ENST00000635920.1;gene_type:misc_RNA;gene_name:Metazoa_SRP;transcript_type:misc_RNA;transcript_name:Metazoa_SRP.211-201;level:3;transcript_support_level:NA;tag:basic;tag:Ensembl_canonical	CPM:COUNT	0:0	0:0
22	23137804	23137864	60	1	ENST00000459276.2	ENSG00000275635.1	0	no	1	0/2	gene_id:ENSG00000275635.1;transcript_id:ENST00000459276.2;gene_type:snRNA;gene_name:U7;transcript_type:snRNA;transcript_name:U7.7-201;level:3;transcript_support_level:NA;tag:basic;tag:Ensembl_canonical	CPM:COUNT	0:0	0:0
22	23145365	23161564	16199	10	ENST00000341989.9	ENSG00000100228.14	0	no	1	0/2	gene_id:ENSG00000100228.14;transcript_id:ENST00000341989.9;gene_type:protein_coding;gene_name:RAB36;transcript_type:protein_coding;transcript_name:RAB36-202;level:2;protein_id:ENSP00000343494.5;transcript_support_level:1;hgnc_id:HGNC:9775;tag:upstream_ATG;tag:basic;havana_gene:OTTHUMG00000150601.2;havana_transcript:OTTHUMT00000319047.2	CPM:COUNT	0:0	0:0
22	23145476	23165663	20187	11	ENST00000263116.8	ENSG00000100228.14	23.497712889278777	yes	1	1/2	gene_id:ENSG00000100228.14;transcript_id:ENST00000263116.8;gene_type:protein_coding;gene_name:RAB36;transcript_type:protein_coding;transcript_name:RAB36-201;level:2;protein_id:ENSP00000263116.3;transcript_support_level:1;hgnc_id:HGNC:9775;tag:upstream_ATG;tag:basic;tag:Ensembl_canonical;tag:GENCODE_Primary;tag:MANE_Select;tag:appris_principal_1;tag:CCDS;ccdsid:CCDS13805.2;havana_gene:OTTHUMG00000150601.2;havana_transcript:OTTHUMT00000319046.1	CPM:COUNT	31.3302838523717:1	0:0
22	23149319	23153676	4357	2	ENST00000723081.1	ENSG00000294355.1	0	no	1	0/2	gene_id:ENSG00000294355.1;transcript_id:ENST00000723081.1;gene_type:lncRNA;gene_name:ENSG00000294355;transcript_type:lncRNA;transcript_name:ENST00000723081;level:2;tag:basic;tag:TAGENE	CPM:COUNT	0:0	0:0
22	23149335	23153627	4292	3	ENST00000723083.1	ENSG00000294355.1	0	no	1	0/2	gene_id:ENSG00000294355.1;transcript_id:ENST00000723083.1;gene_type:lncRNA;gene_name:ENSG00000294355;transcript_type:lncRNA;transcript_name:ENST00000723083;level:2;tag:basic;tag:TAGENE	CPM:COUNT	0:0	0:0
22	23180364	23315950	135586	22	ENST00000359540.7	ENSG00000186716.21	0	no	1	0/2	gene_id:ENSG00000186716.21;transcript_id:ENST00000359540.7;gene_type:protein_coding;gene_name:BCR;transcript_type:protein_coding;transcript_name:BCR-202;level:2;protein_id:ENSP00000352535.3;transcript_support_level:1;hgnc_id:HGNC:1014;tag:basic;tag:CCDS;ccdsid:CCDS13807.1;havana_gene:OTTHUMG00000150655.5;havana_transcript:OTTHUMT00000140135.2	CPM:COUNT	0:0	0:0
22	23180508	23318037	137529	23	ENST00000305877.13	ENSG00000186716.21	46.81023260036646	yes	1	2/2	gene_id:ENSG00000186716.21;transcript_id:ENST00000305877.13;gene_type:protein_coding;gene_name:BCR;transcript_type:protein_coding;transcript_name:BCR-201;level:2;protein_id:ENSP00000303507.8;transcript_support_level:1;hgnc_id:HGNC:1014;tag:basic;tag:Ensembl_canonical;tag:GENCODE_Primary;tag:MANE_Select;tag:appris_principal_1;tag:CCDS;ccdsid:CCDS13806.1;havana_gene:OTTHUMG00000150655.5;havana_transcript:OTTHUMT00000075819.2	CPM:COUNT	62.6605677047434:2	25.69175037895332:1
22	23179917	23180172	255	1	ENST00000412037.2	ENSG00000236794.5	0	no	1	0/2	gene_id:ENSG00000236794.5;transcript_id:ENST00000412037.2;gene_type:processed_pseudogene;gene_name:BCRP8;transcript_type:processed_pseudogene;transcript_name:BCRP8-201;level:2;transcript_support_level:NA;hgnc_id:HGNC:39076;ont:PGO:0000004;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000155712.2;havana_transcript:OTTHUMT00000341344.2	CPM:COUNT	0:0	0:0
22	23261781	23262071	290	1	ENST00000467969.3	ENSG00000240160.3	0	no	1	0/2	gene_id:ENSG00000240160.3;transcript_id:ENST00000467969.3;gene_type:misc_RNA;gene_name:RN7SL263P;transcript_type:misc_RNA;transcript_name:RN7SL263P-201;level:3;transcript_support_level:NA;hgnc_id:HGNC:46279;tag:basic;tag:Ensembl_canonical	CPM:COUNT	0:0	0:0
22	23262766	23265005	2239	1	ENST00000426721.2	ENSG00000230701.2	0	no	1	0/2	gene_id:ENSG00000230701.2;transcript_id:ENST00000426721.2;gene_type:processed_pseudogene;gene_name:FBXW4P1;transcript_type:processed_pseudogene;transcript_name:FBXW4P1-201;level:1;transcript_support_level:NA;hgnc_id:HGNC:13609;ont:PGO:0000004;tag:pseudo_consens;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000030931.9;havana_transcript:OTTHUMT00000319421.3	CPM:COUNT	0:0	0:0
22	23286445	23305828	19383	3	ENST00000737485.1	ENSG00000296232.1	0	no	1	0/2	gene_id:ENSG00000296232.1;transcript_id:ENST00000737485.1;gene_type:lncRNA;gene_name:ENSG00000296232;transcript_type:lncRNA;transcript_name:ENST00000737485;level:2;tag:basic;tag:Ensembl_canonical;tag:TAGENE	CPM:COUNT	0:0	0:0
22	23322542	23322927	385	1	ENST00000440602.1	ENSG00000214526.3	0	no	1	0/2	gene_id:ENSG00000214526.3;transcript_id:ENST00000440602.1;gene_type:processed_pseudogene;gene_name:RPS10P30;transcript_type:processed_pseudogene;transcript_name:RPS10P30-201;level:1;transcript_support_level:NA;hgnc_id:HGNC:35593;ont:PGO:0000004;tag:pseudo_consens;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000150656.1;havana_transcript:OTTHUMT00000319423.1	CPM:COUNT	0:0	0:0
22	23326615	23328493	1878	2	ENST00000450776.1	ENSG00000236611.1	0	no	1	0/2	gene_id:ENSG00000236611.1;transcript_id:ENST00000450776.1;gene_type:lncRNA;gene_name:LINC02556;transcript_type:lncRNA;transcript_name:LINC02556-201;level:1;transcript_support_level:3;hgnc_id:HGNC:53595;tag:basic;tag:Ensembl_canonical;tag:exp_conf;havana_gene:OTTHUMG00000150838.1;havana_transcript:OTTHUMT00000320286.1	CPM:COUNT	0:0	0:0
22	23358948	23400583	41635	6	ENST00000716610.1	ENSG00000290920.2	0	no	1	0/2	gene_id:ENSG00000290920.2;transcript_id:ENST00000716610.1;gene_type:lncRNA;gene_name:ENSG00000290920;transcript_type:lncRNA;transcript_name:ENST00000716610;level:2;tag:RNA_Seq_supported_only;tag:basic;tag:Ensembl_canonical	CPM:COUNT	0:0	0:0
22	23368120	23382195	14075	5	ENST00000716619.1	ENSG00000290920.2	0	no	1	0/2	gene_id:ENSG00000290920.2;transcript_id:ENST00000716619.1;gene_type:lncRNA;gene_name:ENSG00000290920;transcript_type:lncRNA;transcript_name:ENST00000716619;level:2;tag:RNA_Seq_supported_only;tag:basic	CPM:COUNT	0:0	0:0
22	23390604	23402519	11915	5	ENST00000692963.1	ENSG00000290920.2	0	no	1	0/2	gene_id:ENSG00000290920.2;transcript_id:ENST00000692963.1;gene_type:lncRNA;gene_name:ENSG00000290920;transcript_type:lncRNA;transcript_name:ENST00000692963;level:2;tag:basic;tag:TAGENE	CPM:COUNT	0:0	0:0
22	23391361	23402528	11167	5	ENST00000845424.1	ENSG00000290920.2	0	no	1	0/2	gene_id:ENSG00000290920.2;transcript_id:ENST00000845424.1;gene_type:lncRNA;gene_name:ENSG00000290920;transcript_type:lncRNA;transcript_name:ENST00000845424;level:2;tag:basic;tag:TAGENE	CPM:COUNT	0:0	0:0
22	23359602	23377014	17412	7	ENST00000400418.7	ENSG00000215478.9	0	no	1	0/2	gene_id:ENSG00000215478.9;transcript_id:ENST00000400418.7;gene_type:transcribed_unprocessed_pseudogene;gene_name:CES5AP1;transcript_type:transcribed_unprocessed_pseudogene;transcript_name:CES5AP1-201;level:2;transcript_support_level:NA;hgnc_id:HGNC:38516;ont:PGO:0000005;ont:PGO:0000019;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000150651.3;havana_transcript:OTTHUMT00000319402.1	CPM:COUNT	0:0	0:0
22	23383631	23384922	1291	2	ENST00000846235.1	ENSG00000309962.1	0	no	1	0/2	gene_id:ENSG00000309962.1;transcript_id:ENST00000846235.1;gene_type:lncRNA;gene_name:ENSG00000309962;transcript_type:lncRNA;transcript_name:ENST00000846235;level:2;tag:basic;tag:Ensembl_canonical;tag:TAGENE	CPM:COUNT	0:0	0:0
22	23388248	23394985	6737	7	ENST00000846003.1	ENSG00000309931.1	0	no	1	0/2	gene_id:ENSG00000309931.1;transcript_id:ENST00000846003.1;gene_type:lncRNA;gene_name:ENSG00000309931;transcript_type:lncRNA;transcript_name:ENST00000846003;level:2;tag:basic;tag:TAGENE	CPM:COUNT	0:0	0:0
22	23388248	23397016	8768	4	ENST00000846002.1	ENSG00000309931.1	0	no	1	0/2	gene_id:ENSG00000309931.1;transcript_id:ENST00000846002.1;gene_type:lncRNA;gene_name:ENSG00000309931;transcript_type:lncRNA;transcript_name:ENST00000846002;level:2;tag:basic;tag:Ensembl_canonical;tag:TAGENE	CPM:COUNT	0:0	0:0
22	23392512	23394993	2481	5	ENST00000846006.1	ENSG00000309931.1	0	no	1	0/2	gene_id:ENSG00000309931.1;transcript_id:ENST00000846006.1;gene_type:lncRNA;gene_name:ENSG00000309931;transcript_type:lncRNA;transcript_name:ENST00000846006;level:2;tag:basic;tag:TAGENE	CPM:COUNT	0:0	0:0
22	23393537	23394990	1453	4	ENST00000846007.1	ENSG00000309931.1	0	no	1	0/2	gene_id:ENSG00000309931.1;transcript_id:ENST00000846007.1;gene_type:lncRNA;gene_name:ENSG00000309931;transcript_type:lncRNA;transcript_name:ENST00000846007;level:2;tag:basic;tag:TAGENE	CPM:COUNT	0:0	0:0
